,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Company,Company,Company,Company,Company,Company,Company,Company,Company,Company,Company,Company,Country,Country,Country,Spoken_lang,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Descriptive,Numerical,Numerical,Numerical,Numerical,Numerical,Release_year,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Numerical,Numerical,Company,Company,Company,Company,Release_year,Release_year,Release_year,Release_year,Release_year,Numerical,Country,Country,Country,Country,Country,Country,Country
1270,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14000000.0,111.0,173046663.0,228.0,62.0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1271,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66000000.0,116.0,65409046.0,402.0,22.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0
1272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30000000.0,118.0,61950770.0,446.0,34.0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,4,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1273,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500000.0,117.0,50334418.0,225.0,34.0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1276,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000.0,112.0,16566240.0,261.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,7,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1278,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55000000.0,104.0,149000000.0,301.0,149.0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1279,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000.0,90.0,960828.0,170.0,25.0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1280,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69000000.0,116.0,177856751.0,154.0,29.0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,7,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1281,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000.0,115.0,113309743.0,411.0,54.0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1282,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000000.0,91.0,66513996.0,213.0,25.0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1283,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000000.0,108.0,84635551.0,376.0,43.0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12000000.0,122.0,96070507.0,420.0,25.0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1285,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48000000.0,115.0,249348933.0,518.0,23.0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,3,0,0,1,1,0,0,0,1,0,2,0,0,1,0,0,0,0
1286,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15000000.0,100.0,79258538.0,615.0,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1287,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000.0,138.0,23202444.0,390.0,73.0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12000000.0,107.0,15826984.0,447.0,38.0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1289,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70000000.0,153.0,313600000.0,367.0,43.0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,5,0,0,1,1,0,0,0,1,0,2,1,0,0,0,0,0,0
1290,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000000.0,93.0,26070520.0,291.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,1,0,1,0,0,0,0,1,0,3,1,0,0,0,0,1,0
1291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000.0,143.0,135330182.0,138.0,37.0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,4,0,1,1,1,0,0,0,1,0,4,1,0,1,0,0,1,0
1292,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,19000000.0,104.0,4517253.0,145.0,22.0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1293,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,83.0,101758490.0,193.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1295,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,15000000.0,101.0,100734718.0,404.0,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000.0,84.0,46546197.0,303.0,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0
1297,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100000000.0,138.0,30547160.0,140.0,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,1,1,1,0,0,0,0,1,0,4,1,0,0,0,0,1,0
1298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,110000000.0,119.0,297276329.0,139.0,26.0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1299,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000.0,100.0,183936074.0,197.0,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200000.0,105.0,205457387.0,506.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0
1301,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9000000.0,80.0,84542002.0,312.0,69.0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1302,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30000000.0,95.0,15449455.0,344.0,116.0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1303,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000.0,92.0,7315248.0,151.0,16.0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1304,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600000.0,88.0,1068200.0,576.0,43.0,1,0,1,0,0,0,0,0,0,0,0,0,0,17,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1305,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25000000.0,106.0,96773200.0,394.0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1306,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80000000.0,102.0,271430189.0,138.0,47.0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1307,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200000.0,111.0,80000000.0,125.0,54.0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1308,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50000000.0,86.0,71052604.0,191.0,54.0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1309,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38000000.0,116.0,125784988.0,336.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,1,2,1,0,1,0,0,0,0
1311,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000000.0,93.0,177977226.0,383.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1312,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26000000.0,84.0,181096164.0,382.0,25.0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1313,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000.0,98.0,2800000.0,433.0,17.0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1314,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000000.0,106.0,222105681.0,265.0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6500000.0,125.0,2184773.0,142.0,56.0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1316,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000.0,100.0,111811453.0,468.0,30.0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1317,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25000000.0,131.0,42972994.0,420.0,38.0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0
1319,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35000000.0,97.0,88025781.0,448.0,31.0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8000000.0,124.0,80000000.0,355.0,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,8,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1323,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180280.0,110.0,17440000.0,264.0,30.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35000000.0,145.0,9977878.0,377.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,18,1,1,0,1,0,0,0,0,1,3,1,0,0,0,0,1,0
1325,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000.0,97.0,36341959.0,151.0,62.0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000.0,111.0,989465.0,97.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1327,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32000000.0,102.0,48200000.0,250.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1328,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30000000.0,95.0,57400547.0,312.0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,4,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0
1329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45000000.0,128.0,37702961.0,140.0,58.0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,3,0,1,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0
1331,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32350000.0,135.0,165800000.0,494.0,19.0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1332,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,300000.0,80.0,270337.0,381.0,27.0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000.0,96.0,171269535.0,372.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,4,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000000.0,90.0,185991646.0,205.0,53.0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1335,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17000000.0,86.0,43165571.0,525.0,19.0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,3,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1336,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000.0,102.0,76257813.0,317.0,16.0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1337,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000.0,124.0,53909751.0,244.0,75.0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,5,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1338,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000000.0,103.0,101000000.0,336.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1339,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000000.0,108.0,73521587.0,125.0,31.0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1340,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4000000.0,102.0,45896492.0,403.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1341,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,150000000.0,81.0,314432837.0,278.0,67.0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1342,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000.0,98.0,87134280.0,132.0,28.0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,3,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1343,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12300000.0,69.0,84460846.0,337.0,24.0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,0,1,1,1,0,1,0,0,0,2,1,0,0,0,0,0,0
1344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.0,122.0,173921954.0,340.0,40.0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,9,0,0,1,1,0,0,0,1,0,2,1,0,0,0,0,0,0
1346,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000.0,158.0,77208711.0,623.0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1347,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30000000.0,126.0,136454220.0,160.0,13.0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,7,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
1348,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,58000000.0,103.0,156246468.0,160.0,22.0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,7,0,0,1,1,0,0,0,0,1,2,0,1,0,0,0,0,0
1349,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000000.0,121.0,42733286.0,547.0,66.0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1350,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400000.0,95.0,46118097.0,184.0,44.0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1351,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14000000.0,112.0,4443890.0,255.0,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
